from_phoneme,to_phoneme,from_image,to_image,from_landmarks,to_landmarks,anatomy,transition_type,min_frames,max_frames,recommended_frames,real_anatomical_distance,total_distance,point_count,morphing_difficulty,point_1_name,point_2_name,point_3_name,point_4_name,point_5_name,point_6_name,point_7_name,point_8_name,point_9_name,point_10_name,point_11_name,point_12_name,point_13_name,point_14_name,point_15_name,point_16_name,point_17_name,point_18_name,point_19_name,point_20_name,point_21_name,point_1_distance,point_2_distance,point_3_distance,point_4_distance,point_5_distance,point_6_distance,point_7_distance,point_8_distance,point_9_distance,point_10_distance,point_11_distance,point_12_distance,point_13_distance,point_14_distance,point_15_distance,point_16_distance,point_17_distance,point_18_distance,point_19_distance,point_20_distance,point_21_distance
ㅓ_혀,ㅗ_혀,eo-oo.png,eo-oo.png,eo-oo_manual_landmarks.json,eo-oo_manual_landmarks.json,tongue,vowel_to_vowel,10,15,12,0.0,0.0,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㅓ_혀,ㅜ_혀,eo-oo.png,eui-uuW.png,eo-oo_manual_landmarks.json,eui-uuW_manual_landmarks.json,tongue,vowel_to_vowel,10,15,13,7.31,153.47,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,6.08,12.08,7.07,10.82,12.04,12.53,7.28,3.16,3.16,2.24,1.41,1.0,1.0,10.2,12.17,14.32,10.63,8.06,7.81,6.4,4.0
ㅓ_혀,ㅟ_혀,eo-oo.png,iiJ.png,eo-oo_manual_landmarks.json,iiJ_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,31.99,671.79,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.07,28.28,28.16,28.07,35.06,41.0,50.92,52.0,55.01,53.24,45.22,38.9,39.66,45.35,12.81,14.87,11.31,20.25,9.22,15.13,17.26
ㅓ_혀,ㅚ_혀,eo-oo.png,ee.png,eo-oo_manual_landmarks.json,ee_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,28.03,588.57,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.68,29.15,31.78,32.98,34.93,31.14,31.06,29.43,29.41,26.93,27.2,24.7,22.83,20.88,12.17,18.03,20.02,36.22,33.24,31.76,34.01
ㅓ_혀,ㅈ_혀,eo-oo.png,J.png,eo-oo_manual_landmarks.json,J_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,46.64,979.53,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,35.36,40.31,40.31,44.28,46.1,44.78,47.71,48.6,55.44,55.17,53.71,55.32,58.03,59.14,14.87,29.55,44.72,60.93,58.52,48.1,38.59
ㅓ_혀,ㅉ_혀,eo-oo.png,J.png,eo-oo_manual_landmarks.json,J_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,46.64,979.53,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,35.36,40.31,40.31,44.28,46.1,44.78,47.71,48.6,55.44,55.17,53.71,55.32,58.03,59.14,14.87,29.55,44.72,60.93,58.52,48.1,38.59
ㅓ_혀,ㅊ_혀,eo-oo.png,J.png,eo-oo_manual_landmarks.json,J_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,46.64,979.53,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,35.36,40.31,40.31,44.28,46.1,44.78,47.71,48.6,55.44,55.17,53.71,55.32,58.03,59.14,14.87,29.55,44.72,60.93,58.52,48.1,38.59
ㅓ_혀,ㄱ_혀,eo-oo.png,KNG.png,eo-oo_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,29.05,610.0,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.46,29.41,20.02,7.62,14.32,11.66,14.87,5.83,9.43,21.19,32.2,39.66,50.09,68.15,37.95,47.8,44.92,40.26,24.76,29.15,30.23
ㅓ_혀,ㄲ_혀,eo-oo.png,KNG.png,eo-oo_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,29.05,610.0,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.46,29.41,20.02,7.62,14.32,11.66,14.87,5.83,9.43,21.19,32.2,39.66,50.09,68.15,37.95,47.8,44.92,40.26,24.76,29.15,30.23
ㅓ_혀,ㅋ_혀,eo-oo.png,KNG.png,eo-oo_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,29.05,610.0,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.46,29.41,20.02,7.62,14.32,11.66,14.87,5.83,9.43,21.19,32.2,39.66,50.09,68.15,37.95,47.8,44.92,40.26,24.76,29.15,30.23
ㅓ_혀,ㅇ_혀,eo-oo.png,KNG.png,eo-oo_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,29.05,610.0,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.46,29.41,20.02,7.62,14.32,11.66,14.87,5.83,9.43,21.19,32.2,39.66,50.09,68.15,37.95,47.8,44.92,40.26,24.76,29.15,30.23
ㅓ_혀,ㄹ_혀,eo-oo.png,L.png,eo-oo_manual_landmarks.json,L_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,40.76,856.03,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,23.02,8.94,28.07,44.1,52.01,52.04,45.04,39.2,35.51,31.38,32.56,41.04,43.28,39.81,10.82,39.12,62.43,74.79,65.51,49.34,38.01
ㅓ_혀,ㅁ_혀,eo-oo.png,PM2.png,eo-oo_manual_landmarks.json,PM2_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,32.98,692.57,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,37.74,30.61,31.26,35.69,39.32,36.4,32.28,33.6,37.54,43.14,43.42,53.0,56.8,48.76,13.93,14.21,7.81,21.4,28.79,27.46,19.42
ㅓ_혀,ㅂ_혀,eo-oo.png,PM2.png,eo-oo_manual_landmarks.json,PM2_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,32.98,692.57,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,37.74,30.61,31.26,35.69,39.32,36.4,32.28,33.6,37.54,43.14,43.42,53.0,56.8,48.76,13.93,14.21,7.81,21.4,28.79,27.46,19.42
ㅓ_혀,ㅃ_혀,eo-oo.png,PM2.png,eo-oo_manual_landmarks.json,PM2_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,32.98,692.57,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,37.74,30.61,31.26,35.69,39.32,36.4,32.28,33.6,37.54,43.14,43.42,53.0,56.8,48.76,13.93,14.21,7.81,21.4,28.79,27.46,19.42
ㅓ_혀,ㅍ_혀,eo-oo.png,PM2.png,eo-oo_manual_landmarks.json,PM2_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,32.98,692.57,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,37.74,30.61,31.26,35.69,39.32,36.4,32.28,33.6,37.54,43.14,43.42,53.0,56.8,48.76,13.93,14.21,7.81,21.4,28.79,27.46,19.42
ㅓ_혀,ㅅ_혀,eo-oo.png,S.png,eo-oo_manual_landmarks.json,S_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,32.82,689.21,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,27.89,24.7,30.41,40.02,45.71,37.05,31.14,30.27,28.16,27.17,28.28,32.31,32.7,31.32,8.6,19.8,33.11,51.22,54.38,45.8,29.15
ㅓ_혀,ㅆ_혀,eo-oo.png,S.png,eo-oo_manual_landmarks.json,S_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,32.82,689.21,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,27.89,24.7,30.41,40.02,45.71,37.05,31.14,30.27,28.16,27.17,28.28,32.31,32.7,31.32,8.6,19.8,33.11,51.22,54.38,45.8,29.15
ㅓ_혀,ㅅ_경구개_혀,eo-oo.png,SH.png,eo-oo_manual_landmarks.json,SH_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,22.05,463.08,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,29.41,30.41,25.61,20.0,27.46,23.32,23.71,26.42,24.84,25.46,28.18,31.14,33.02,25.02,13.6,18.38,9.22,19.65,12.53,7.21,8.49
ㅓ_혀,ㅆ_경구개_혀,eo-oo.png,SH.png,eo-oo_manual_landmarks.json,SH_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,22.05,463.08,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,29.41,30.41,25.61,20.0,27.46,23.32,23.71,26.42,24.84,25.46,28.18,31.14,33.02,25.02,13.6,18.38,9.22,19.65,12.53,7.21,8.49
ㅓ_혀,ㄴ_혀,eo-oo.png,TN.png,eo-oo_manual_landmarks.json,TN_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,42.17,885.5,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,16.16,13.42,28.23,45.88,59.91,61.47,55.54,51.48,46.62,45.28,48.08,54.67,53.85,53.76,34.79,29.21,44.91,49.73,46.32,35.44,10.77
ㅓ_혀,ㄷ_혀,eo-oo.png,TN.png,eo-oo_manual_landmarks.json,TN_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,42.17,885.5,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,16.16,13.42,28.23,45.88,59.91,61.47,55.54,51.48,46.62,45.28,48.08,54.67,53.85,53.76,34.79,29.21,44.91,49.73,46.32,35.44,10.77
ㅓ_혀,ㄸ_혀,eo-oo.png,TN.png,eo-oo_manual_landmarks.json,TN_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,42.17,885.5,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,16.16,13.42,28.23,45.88,59.91,61.47,55.54,51.48,46.62,45.28,48.08,54.67,53.85,53.76,34.79,29.21,44.91,49.73,46.32,35.44,10.77
ㅓ_혀,ㅌ_혀,eo-oo.png,TN.png,eo-oo_manual_landmarks.json,TN_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,42.17,885.5,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,16.16,13.42,28.23,45.88,59.91,61.47,55.54,51.48,46.62,45.28,48.08,54.67,53.85,53.76,34.79,29.21,44.91,49.73,46.32,35.44,10.77
ㅓ_혀,ㅎ_혀,eo-oo.png,KNG.png,eo-oo_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,29.05,610.0,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.46,29.41,20.02,7.62,14.32,11.66,14.87,5.83,9.43,21.19,32.2,39.66,50.09,68.15,37.95,47.8,44.92,40.26,24.76,29.15,30.23
ㅣ_혀,ㅏ_혀,iiJ.png,aa.png,iiJ_manual_landmarks.json,aa_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,43.14,906.04,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,39.05,37.2,40.22,46.4,49.58,53.04,56.22,48.41,42.52,40.71,37.22,35.81,43.19,44.6,48.09,35.13,38.05,39.56,37.44,51.08,42.52
ㅣ_혀,ㅔ_혀,iiJ.png,ee.png,iiJ_manual_landmarks.json,ee_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,26.77,562.12,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,8.06,7.07,5.0,10.77,10.05,15.0,25.5,31.4,39.96,45.79,44.6,50.96,54.13,64.2,10.2,13.04,13.89,20.25,30.53,39.7,22.02
ㅣ_혀,ㅐ_혀,iiJ.png,ee.png,iiJ_manual_landmarks.json,ee_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,26.77,562.12,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,8.06,7.07,5.0,10.77,10.05,15.0,25.5,31.4,39.96,45.79,44.6,50.96,54.13,64.2,10.2,13.04,13.89,20.25,30.53,39.7,22.02
ㅣ_혀,ㅓ_혀,iiJ.png,eo-oo.png,iiJ_manual_landmarks.json,eo-oo_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,31.99,671.79,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.07,28.28,28.16,28.07,35.06,41.0,50.92,52.0,55.01,53.24,45.22,38.9,39.66,45.35,12.81,14.87,11.31,20.25,9.22,15.13,17.26
ㅣ_혀,ㅡ_혀,iiJ.png,eui-uuW.png,iiJ_manual_landmarks.json,eui-uuW_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,34.89,732.7,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,31.26,24.04,33.06,37.85,44.38,53.16,58.19,55.15,51.88,51.43,43.83,39.62,39.12,54.74,10.2,13.34,16.03,16.28,17.03,20.88,21.21
ㅣ_혀,ㅗ_혀,iiJ.png,eo-oo.png,iiJ_manual_landmarks.json,eo-oo_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,31.99,671.79,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,30.07,28.28,28.16,28.07,35.06,41.0,50.92,52.0,55.01,53.24,45.22,38.9,39.66,45.35,12.81,14.87,11.31,20.25,9.22,15.13,17.26
ㅣ_혀,ㅜ_혀,iiJ.png,eui-uuW.png,iiJ_manual_landmarks.json,eui-uuW_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,34.89,732.7,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,31.26,24.04,33.06,37.85,44.38,53.16,58.19,55.15,51.88,51.43,43.83,39.62,39.12,54.74,10.2,13.34,16.03,16.28,17.03,20.88,21.21
ㅣ_혀,ㅟ_혀,iiJ.png,iiJ.png,iiJ_manual_landmarks.json,iiJ_manual_landmarks.json,tongue,vowel_to_vowel,10,15,12,0.0,0.0,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㅣ_혀,ㅚ_혀,iiJ.png,ee.png,iiJ_manual_landmarks.json,ee_manual_landmarks.json,tongue,vowel_to_vowel,10,15,15,26.77,562.12,21,easy,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,8.06,7.07,5.0,10.77,10.05,15.0,25.5,31.4,39.96,45.79,44.6,50.96,54.13,64.2,10.2,13.04,13.89,20.25,30.53,39.7,22.02
ㅣ_혀,ㅈ_혀,iiJ.png,J.png,iiJ_manual_landmarks.json,J_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,46.91,985.14,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,15.03,17.46,18.38,24.19,22.14,31.02,43.74,49.82,60.3,65.62,76.49,83.36,93.17,104.09,18.03,27.2,42.52,48.27,58.05,58.25,28.02
ㅣ_혀,ㅉ_혀,iiJ.png,J.png,iiJ_manual_landmarks.json,J_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,46.91,985.14,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,15.03,17.46,18.38,24.19,22.14,31.02,43.74,49.82,60.3,65.62,76.49,83.36,93.17,104.09,18.03,27.2,42.52,48.27,58.05,58.25,28.02
ㅣ_혀,ㅊ_혀,iiJ.png,J.png,iiJ_manual_landmarks.json,J_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,46.91,985.14,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,15.03,17.46,18.38,24.19,22.14,31.02,43.74,49.82,60.3,65.62,76.49,83.36,93.17,104.09,18.03,27.2,42.52,48.27,58.05,58.25,28.02
ㅣ_혀,ㄱ_혀,iiJ.png,KNG.png,iiJ_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,46.82,983.27,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,49.4,44.1,33.62,26.57,21.59,30.15,43.1,53.16,55.0,60.21,59.62,61.2,78.0,110.16,32.8,41.88,40.82,26.25,27.31,44.28,44.05
ㅣ_혀,ㄲ_혀,iiJ.png,KNG.png,iiJ_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,46.82,983.27,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,49.4,44.1,33.62,26.57,21.59,30.15,43.1,53.16,55.0,60.21,59.62,61.2,78.0,110.16,32.8,41.88,40.82,26.25,27.31,44.28,44.05
ㅣ_혀,ㅋ_혀,iiJ.png,KNG.png,iiJ_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,46.82,983.27,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,49.4,44.1,33.62,26.57,21.59,30.15,43.1,53.16,55.0,60.21,59.62,61.2,78.0,110.16,32.8,41.88,40.82,26.25,27.31,44.28,44.05
ㅣ_혀,ㅇ_혀,iiJ.png,KNG.png,iiJ_manual_landmarks.json,KNG_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,46.82,983.27,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,49.4,44.1,33.62,26.57,21.59,30.15,43.1,53.16,55.0,60.21,59.62,61.2,78.0,110.16,32.8,41.88,40.82,26.25,27.31,44.28,44.05
ㅣ_혀,ㄹ_혀,iiJ.png,L.png,iiJ_manual_landmarks.json,L_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,60.4,1268.37,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,38.29,32.25,39.05,55.47,63.81,71.87,79.65,78.64,81.39,81.69,77.34,79.93,82.8,84.76,17.46,38.01,61.52,63.66,64.66,54.08,22.02
ㅣ_혀,ㅁ_혀,iiJ.png,PM2.png,iiJ_manual_landmarks.json,PM2_manual_landmarks.json,tongue,vowel_to_consonant,12,18,18,54.65,1147.66,21,medium,Tongue_Tip,Superior_1,Superior_2,Superior_3,Superior_4,Superior_5,Superior_6,Superior_7,Superior_8,Superior_9,Superior_10,Posterior_1,Posterior_2,Posterior_3,Posterior_4,Posterior_5,Inferior_1,Inferior_2,Inferior_3,Inferior_4,Inferior_5,18.11,21.93,36.88,50.93,57.28,66.6,74.52,82.66,91.02,95.44,87.73,91.4,96.25,94.11,21.59,21.1,19.1,24.74,34.23,42.11,19.92
