from_phoneme,to_phoneme,anatomy,point_name,from_x,from_y,to_x,to_y,distance
ㅣ_혀,ㅁ_혀,tongue,Superior_2,65,60,89,88,36.88
ㅣ_혀,ㅁ_혀,tongue,Superior_3,81,46,116,83,50.93
ㅣ_혀,ㅁ_혀,tongue,Superior_4,98,37,138,78,57.28
ㅣ_혀,ㅁ_혀,tongue,Superior_5,112,28,162,72,66.6
ㅣ_혀,ㅁ_혀,tongue,Superior_6,128,19,185,67,74.52
ㅣ_혀,ㅁ_혀,tongue,Superior_7,150,14,218,61,82.66
ㅣ_혀,ㅁ_혀,tongue,Superior_8,173,8,247,61,91.02
ㅣ_혀,ㅁ_혀,tongue,Superior_9,193,11,271,66,95.44
ㅣ_혀,ㅁ_혀,tongue,Superior_10,223,15,287,75,87.73
ㅣ_혀,ㅁ_혀,tongue,Posterior_1,247,21,302,94,91.4
ㅣ_혀,ㅁ_혀,tongue,Posterior_2,265,29,312,113,96.25
ㅣ_혀,ㅁ_혀,tongue,Posterior_3,291,38,315,129,94.11
ㅣ_혀,ㅁ_혀,tongue,Posterior_4,153,142,158,163,21.59
ㅣ_혀,ㅁ_혀,tongue,Posterior_5,166,120,168,141,21.1
ㅣ_혀,ㅁ_혀,tongue,Inferior_1,165,100,178,114,19.1
ㅣ_혀,ㅁ_혀,tongue,Inferior_2,148,92,154,116,24.74
ㅣ_혀,ㅁ_혀,tongue,Inferior_3,135,85,131,119,34.23
ㅣ_혀,ㅁ_혀,tongue,Inferior_4,111,77,108,119,42.11
ㅣ_혀,ㅁ_혀,tongue,Inferior_5,71,97,77,116,19.92
ㅣ_혀,ㅂ_혀,tongue,Tongue_Tip,45,88,43,106,18.11
ㅣ_혀,ㅂ_혀,tongue,Superior_1,51,71,60,91,21.93
ㅣ_혀,ㅂ_혀,tongue,Superior_2,65,60,89,88,36.88
ㅣ_혀,ㅂ_혀,tongue,Superior_3,81,46,116,83,50.93
ㅣ_혀,ㅂ_혀,tongue,Superior_4,98,37,138,78,57.28
ㅣ_혀,ㅂ_혀,tongue,Superior_5,112,28,162,72,66.6
ㅣ_혀,ㅂ_혀,tongue,Superior_6,128,19,185,67,74.52
ㅣ_혀,ㅂ_혀,tongue,Superior_7,150,14,218,61,82.66
ㅣ_혀,ㅂ_혀,tongue,Superior_8,173,8,247,61,91.02
ㅣ_혀,ㅂ_혀,tongue,Superior_9,193,11,271,66,95.44
ㅣ_혀,ㅂ_혀,tongue,Superior_10,223,15,287,75,87.73
ㅣ_혀,ㅂ_혀,tongue,Posterior_1,247,21,302,94,91.4
ㅣ_혀,ㅂ_혀,tongue,Posterior_2,265,29,312,113,96.25
ㅣ_혀,ㅂ_혀,tongue,Posterior_3,291,38,315,129,94.11
ㅣ_혀,ㅂ_혀,tongue,Posterior_4,153,142,158,163,21.59
ㅣ_혀,ㅂ_혀,tongue,Posterior_5,166,120,168,141,21.1
ㅣ_혀,ㅂ_혀,tongue,Inferior_1,165,100,178,114,19.1
ㅣ_혀,ㅂ_혀,tongue,Inferior_2,148,92,154,116,24.74
ㅣ_혀,ㅂ_혀,tongue,Inferior_3,135,85,131,119,34.23
ㅣ_혀,ㅂ_혀,tongue,Inferior_4,111,77,108,119,42.11
ㅣ_혀,ㅂ_혀,tongue,Inferior_5,71,97,77,116,19.92
ㅣ_혀,ㅃ_혀,tongue,Tongue_Tip,45,88,43,106,18.11
ㅣ_혀,ㅃ_혀,tongue,Superior_1,51,71,60,91,21.93
ㅣ_혀,ㅃ_혀,tongue,Superior_2,65,60,89,88,36.88
ㅣ_혀,ㅃ_혀,tongue,Superior_3,81,46,116,83,50.93
ㅣ_혀,ㅃ_혀,tongue,Superior_4,98,37,138,78,57.28
ㅣ_혀,ㅃ_혀,tongue,Superior_5,112,28,162,72,66.6
ㅣ_혀,ㅃ_혀,tongue,Superior_6,128,19,185,67,74.52
ㅣ_혀,ㅃ_혀,tongue,Superior_7,150,14,218,61,82.66
ㅣ_혀,ㅃ_혀,tongue,Superior_8,173,8,247,61,91.02
ㅣ_혀,ㅃ_혀,tongue,Superior_9,193,11,271,66,95.44
ㅣ_혀,ㅃ_혀,tongue,Superior_10,223,15,287,75,87.73
ㅣ_혀,ㅃ_혀,tongue,Posterior_1,247,21,302,94,91.4
ㅣ_혀,ㅃ_혀,tongue,Posterior_2,265,29,312,113,96.25
ㅣ_혀,ㅃ_혀,tongue,Posterior_3,291,38,315,129,94.11
ㅣ_혀,ㅃ_혀,tongue,Posterior_4,153,142,158,163,21.59
ㅣ_혀,ㅃ_혀,tongue,Posterior_5,166,120,168,141,21.1
ㅣ_혀,ㅃ_혀,tongue,Inferior_1,165,100,178,114,19.1
ㅣ_혀,ㅃ_혀,tongue,Inferior_2,148,92,154,116,24.74
ㅣ_혀,ㅃ_혀,tongue,Inferior_3,135,85,131,119,34.23
ㅣ_혀,ㅃ_혀,tongue,Inferior_4,111,77,108,119,42.11
ㅣ_혀,ㅃ_혀,tongue,Inferior_5,71,97,77,116,19.92
ㅣ_혀,ㅍ_혀,tongue,Tongue_Tip,45,88,43,106,18.11
ㅣ_혀,ㅍ_혀,tongue,Superior_1,51,71,60,91,21.93
ㅣ_혀,ㅍ_혀,tongue,Superior_2,65,60,89,88,36.88
ㅣ_혀,ㅍ_혀,tongue,Superior_3,81,46,116,83,50.93
ㅣ_혀,ㅍ_혀,tongue,Superior_4,98,37,138,78,57.28
ㅣ_혀,ㅍ_혀,tongue,Superior_5,112,28,162,72,66.6
ㅣ_혀,ㅍ_혀,tongue,Superior_6,128,19,185,67,74.52
ㅣ_혀,ㅍ_혀,tongue,Superior_7,150,14,218,61,82.66
ㅣ_혀,ㅍ_혀,tongue,Superior_8,173,8,247,61,91.02
ㅣ_혀,ㅍ_혀,tongue,Superior_9,193,11,271,66,95.44
ㅣ_혀,ㅍ_혀,tongue,Superior_10,223,15,287,75,87.73
ㅣ_혀,ㅍ_혀,tongue,Posterior_1,247,21,302,94,91.4
ㅣ_혀,ㅍ_혀,tongue,Posterior_2,265,29,312,113,96.25
ㅣ_혀,ㅍ_혀,tongue,Posterior_3,291,38,315,129,94.11
ㅣ_혀,ㅍ_혀,tongue,Posterior_4,153,142,158,163,21.59
ㅣ_혀,ㅍ_혀,tongue,Posterior_5,166,120,168,141,21.1
ㅣ_혀,ㅍ_혀,tongue,Inferior_1,165,100,178,114,19.1
ㅣ_혀,ㅍ_혀,tongue,Inferior_2,148,92,154,116,24.74
ㅣ_혀,ㅍ_혀,tongue,Inferior_3,135,85,131,119,34.23
ㅣ_혀,ㅍ_혀,tongue,Inferior_4,111,77,108,119,42.11
ㅣ_혀,ㅍ_혀,tongue,Inferior_5,71,97,77,116,19.92
ㅣ_혀,ㅅ_혀,tongue,Tongue_Tip,45,88,48,93,5.83
ㅣ_혀,ㅅ_혀,tongue,Superior_1,51,71,58,80,11.4
ㅣ_혀,ㅅ_혀,tongue,Superior_2,65,60,79,84,27.78
ㅣ_혀,ㅅ_혀,tongue,Superior_3,81,46,100,87,45.19
ㅣ_혀,ㅅ_혀,tongue,Superior_4,98,37,125,84,54.2
ㅣ_혀,ㅅ_혀,tongue,Superior_5,112,28,150,74,59.67
ㅣ_혀,ㅅ_혀,tongue,Superior_6,128,19,173,67,65.8
ㅣ_혀,ㅅ_혀,tongue,Superior_7,150,14,194,64,66.6
ㅣ_혀,ㅅ_혀,tongue,Superior_8,173,8,219,61,70.18
ㅣ_혀,ㅅ_혀,tongue,Superior_9,193,11,243,63,72.14
ㅣ_혀,ㅅ_혀,tongue,Superior_10,223,15,264,69,67.8
ㅣ_혀,ㅅ_혀,tongue,Posterior_1,247,21,286,79,69.89
ㅣ_혀,ㅅ_혀,tongue,Posterior_2,265,29,300,92,72.07
ㅣ_혀,ㅅ_혀,tongue,Posterior_3,291,38,311,112,76.66
ㅣ_혀,ㅅ_혀,tongue,Posterior_4,153,142,158,157,15.81
ㅣ_혀,ㅅ_혀,tongue,Posterior_5,166,120,163,144,24.19
ㅣ_혀,ㅅ_혀,tongue,Inferior_1,165,100,159,138,38.47
ㅣ_혀,ㅅ_혀,tongue,Inferior_2,148,92,135,139,48.76
ㅣ_혀,ㅅ_혀,tongue,Inferior_3,135,85,112,138,57.78
ㅣ_혀,ㅅ_혀,tongue,Inferior_4,111,77,86,129,57.7
ㅣ_혀,ㅅ_혀,tongue,Inferior_5,71,97,63,115,19.7
ㅣ_혀,ㅆ_혀,tongue,Tongue_Tip,45,88,48,93,5.83
ㅣ_혀,ㅆ_혀,tongue,Superior_1,51,71,58,80,11.4
ㅣ_혀,ㅆ_혀,tongue,Superior_2,65,60,79,84,27.78
ㅣ_혀,ㅆ_혀,tongue,Superior_3,81,46,100,87,45.19
ㅣ_혀,ㅆ_혀,tongue,Superior_4,98,37,125,84,54.2
ㅣ_혀,ㅆ_혀,tongue,Superior_5,112,28,150,74,59.67
ㅣ_혀,ㅆ_혀,tongue,Superior_6,128,19,173,67,65.8
ㅣ_혀,ㅆ_혀,tongue,Superior_7,150,14,194,64,66.6
ㅣ_혀,ㅆ_혀,tongue,Superior_8,173,8,219,61,70.18
ㅣ_혀,ㅆ_혀,tongue,Superior_9,193,11,243,63,72.14
ㅣ_혀,ㅆ_혀,tongue,Superior_10,223,15,264,69,67.8
ㅣ_혀,ㅆ_혀,tongue,Posterior_1,247,21,286,79,69.89
ㅣ_혀,ㅆ_혀,tongue,Posterior_2,265,29,300,92,72.07
ㅣ_혀,ㅆ_혀,tongue,Posterior_3,291,38,311,112,76.66
ㅣ_혀,ㅆ_혀,tongue,Posterior_4,153,142,158,157,15.81
ㅣ_혀,ㅆ_혀,tongue,Posterior_5,166,120,163,144,24.19
ㅣ_혀,ㅆ_혀,tongue,Inferior_1,165,100,159,138,38.47
ㅣ_혀,ㅆ_혀,tongue,Inferior_2,148,92,135,139,48.76
ㅣ_혀,ㅆ_혀,tongue,Inferior_3,135,85,112,138,57.78
ㅣ_혀,ㅆ_혀,tongue,Inferior_4,111,77,86,129,57.7
ㅣ_혀,ㅆ_혀,tongue,Inferior_5,71,97,63,115,19.7
ㅣ_혀,ㅅ_경구개_혀,tongue,Tongue_Tip,45,88,51,103,16.16
ㅣ_혀,ㅅ_경구개_혀,tongue,Superior_1,51,71,57,88,18.03
ㅣ_혀,ㅅ_경구개_혀,tongue,Superior_2,65,60,73,73,15.26
ㅣ_혀,ㅅ_경구개_혀,tongue,Superior_3,81,46,93,60,18.44
ㅣ_혀,ㅅ_경구개_혀,tongue,Superior_4,98,37,110,54,20.81
ㅣ_혀,ㅅ_경구개_혀,tongue,Superior_5,112,28,132,49,29.0
ㅣ_혀,ㅅ_경구개_혀,tongue,Superior_6,128,19,155,47,38.9
ㅣ_혀,ㅅ_경구개_혀,tongue,Superior_7,150,14,175,47,41.4
ㅣ_혀,ㅅ_경구개_혀,tongue,Superior_8,173,8,203,49,50.8
ㅣ_혀,ㅅ_경구개_혀,tongue,Superior_9,193,11,222,54,51.87
ㅣ_혀,ㅅ_경구개_혀,tongue,Superior_10,223,15,247,66,56.36
ㅣ_혀,ㅅ_경구개_혀,tongue,Posterior_1,247,21,271,80,63.69
ㅣ_혀,ㅅ_경구개_혀,tongue,Posterior_2,265,29,288,95,69.89
ㅣ_혀,ㅅ_경구개_혀,tongue,Posterior_3,291,38,301,107,69.72
ㅣ_혀,ㅅ_경구개_혀,tongue,Posterior_4,153,142,159,163,21.84
ㅣ_혀,ㅅ_경구개_혀,tongue,Posterior_5,166,120,164,143,23.09
ㅣ_혀,ㅅ_경구개_혀,tongue,Inferior_1,165,100,167,115,15.13
ㅣ_혀,ㅅ_경구개_혀,tongue,Inferior_2,148,92,148,104,12.0
ㅣ_혀,ㅅ_경구개_혀,tongue,Inferior_3,135,85,130,98,13.93
ㅣ_혀,ㅅ_경구개_혀,tongue,Inferior_4,111,77,109,98,21.1
ㅣ_혀,ㅅ_경구개_혀,tongue,Inferior_5,71,97,82,106,14.21
ㅣ_혀,ㅆ_경구개_혀,tongue,Tongue_Tip,45,88,51,103,16.16
ㅣ_혀,ㅆ_경구개_혀,tongue,Superior_1,51,71,57,88,18.03
ㅣ_혀,ㅆ_경구개_혀,tongue,Superior_2,65,60,73,73,15.26
ㅣ_혀,ㅆ_경구개_혀,tongue,Superior_3,81,46,93,60,18.44
ㅣ_혀,ㅆ_경구개_혀,tongue,Superior_4,98,37,110,54,20.81
ㅣ_혀,ㅆ_경구개_혀,tongue,Superior_5,112,28,132,49,29.0
ㅣ_혀,ㅆ_경구개_혀,tongue,Superior_6,128,19,155,47,38.9
ㅣ_혀,ㅆ_경구개_혀,tongue,Superior_7,150,14,175,47,41.4
ㅣ_혀,ㅆ_경구개_혀,tongue,Superior_8,173,8,203,49,50.8
ㅣ_혀,ㅆ_경구개_혀,tongue,Superior_9,193,11,222,54,51.87
ㅣ_혀,ㅆ_경구개_혀,tongue,Superior_10,223,15,247,66,56.36
ㅣ_혀,ㅆ_경구개_혀,tongue,Posterior_1,247,21,271,80,63.69
ㅣ_혀,ㅆ_경구개_혀,tongue,Posterior_2,265,29,288,95,69.89
ㅣ_혀,ㅆ_경구개_혀,tongue,Posterior_3,291,38,301,107,69.72
ㅣ_혀,ㅆ_경구개_혀,tongue,Posterior_4,153,142,159,163,21.84
ㅣ_혀,ㅆ_경구개_혀,tongue,Posterior_5,166,120,164,143,23.09
ㅣ_혀,ㅆ_경구개_혀,tongue,Inferior_1,165,100,167,115,15.13
ㅣ_혀,ㅆ_경구개_혀,tongue,Inferior_2,148,92,148,104,12.0
ㅣ_혀,ㅆ_경구개_혀,tongue,Inferior_3,135,85,130,98,13.93
ㅣ_혀,ㅆ_경구개_혀,tongue,Inferior_4,111,77,109,98,21.1
ㅣ_혀,ㅆ_경구개_혀,tongue,Inferior_5,71,97,82,106,14.21
ㅣ_혀,ㄴ_혀,tongue,Tongue_Tip,45,88,69,71,29.41
ㅣ_혀,ㄴ_혀,tongue,Superior_1,51,71,91,73,40.05
ㅣ_혀,ㄴ_혀,tongue,Superior_2,65,60,104,83,45.28
ㅣ_혀,ㄴ_혀,tongue,Superior_3,81,46,125,91,62.94
ㅣ_혀,ㄴ_혀,tongue,Superior_4,98,37,148,97,78.1
ㅣ_혀,ㄴ_혀,tongue,Superior_5,112,28,175,94,91.24
ㅣ_혀,ㄴ_혀,tongue,Superior_6,128,19,198,87,97.59
ㅣ_혀,ㄴ_혀,tongue,Superior_7,150,14,223,79,97.74
ㅣ_혀,ㄴ_혀,tongue,Superior_8,173,8,249,71,98.72
ㅣ_혀,ㄴ_혀,tongue,Superior_9,193,11,271,69,97.2
ㅣ_혀,ㄴ_혀,tongue,Superior_10,223,15,294,75,92.96
ㅣ_혀,ㄴ_혀,tongue,Posterior_1,247,21,309,91,93.51
ㅣ_혀,ㄴ_혀,tongue,Posterior_2,265,29,315,108,93.49
ㅣ_혀,ㄴ_혀,tongue,Posterior_3,291,38,319,133,99.04
ㅣ_혀,ㄴ_혀,tongue,Posterior_4,153,142,196,161,47.01
ㅣ_혀,ㄴ_혀,tongue,Posterior_5,166,120,195,153,43.93
ㅣ_혀,ㄴ_혀,tongue,Inferior_1,165,100,182,152,54.71
ㅣ_혀,ㄴ_혀,tongue,Inferior_2,148,92,154,147,55.33
ㅣ_혀,ㄴ_혀,tongue,Inferior_3,135,85,130,137,52.24
ㅣ_혀,ㄴ_혀,tongue,Inferior_4,111,77,103,126,49.65
ㅣ_혀,ㄴ_혀,tongue,Inferior_5,71,97,78,104,9.9
ㅣ_혀,ㄷ_혀,tongue,Tongue_Tip,45,88,69,71,29.41
ㅣ_혀,ㄷ_혀,tongue,Superior_1,51,71,91,73,40.05
ㅣ_혀,ㄷ_혀,tongue,Superior_2,65,60,104,83,45.28
ㅣ_혀,ㄷ_혀,tongue,Superior_3,81,46,125,91,62.94
ㅣ_혀,ㄷ_혀,tongue,Superior_4,98,37,148,97,78.1
ㅣ_혀,ㄷ_혀,tongue,Superior_5,112,28,175,94,91.24
ㅣ_혀,ㄷ_혀,tongue,Superior_6,128,19,198,87,97.59
ㅣ_혀,ㄷ_혀,tongue,Superior_7,150,14,223,79,97.74
ㅣ_혀,ㄷ_혀,tongue,Superior_8,173,8,249,71,98.72
ㅣ_혀,ㄷ_혀,tongue,Superior_9,193,11,271,69,97.2
ㅣ_혀,ㄷ_혀,tongue,Superior_10,223,15,294,75,92.96
ㅣ_혀,ㄷ_혀,tongue,Posterior_1,247,21,309,91,93.51
ㅣ_혀,ㄷ_혀,tongue,Posterior_2,265,29,315,108,93.49
ㅣ_혀,ㄷ_혀,tongue,Posterior_3,291,38,319,133,99.04
ㅣ_혀,ㄷ_혀,tongue,Posterior_4,153,142,196,161,47.01
ㅣ_혀,ㄷ_혀,tongue,Posterior_5,166,120,195,153,43.93
ㅣ_혀,ㄷ_혀,tongue,Inferior_1,165,100,182,152,54.71
ㅣ_혀,ㄷ_혀,tongue,Inferior_2,148,92,154,147,55.33
ㅣ_혀,ㄷ_혀,tongue,Inferior_3,135,85,130,137,52.24
ㅣ_혀,ㄷ_혀,tongue,Inferior_4,111,77,103,126,49.65
ㅣ_혀,ㄷ_혀,tongue,Inferior_5,71,97,78,104,9.9
ㅣ_혀,ㄸ_혀,tongue,Tongue_Tip,45,88,69,71,29.41
ㅣ_혀,ㄸ_혀,tongue,Superior_1,51,71,91,73,40.05
ㅣ_혀,ㄸ_혀,tongue,Superior_2,65,60,104,83,45.28
ㅣ_혀,ㄸ_혀,tongue,Superior_3,81,46,125,91,62.94
ㅣ_혀,ㄸ_혀,tongue,Superior_4,98,37,148,97,78.1
ㅣ_혀,ㄸ_혀,tongue,Superior_5,112,28,175,94,91.24
ㅣ_혀,ㄸ_혀,tongue,Superior_6,128,19,198,87,97.59
ㅣ_혀,ㄸ_혀,tongue,Superior_7,150,14,223,79,97.74
ㅣ_혀,ㄸ_혀,tongue,Superior_8,173,8,249,71,98.72
ㅣ_혀,ㄸ_혀,tongue,Superior_9,193,11,271,69,97.2
ㅣ_혀,ㄸ_혀,tongue,Superior_10,223,15,294,75,92.96
ㅣ_혀,ㄸ_혀,tongue,Posterior_1,247,21,309,91,93.51
ㅣ_혀,ㄸ_혀,tongue,Posterior_2,265,29,315,108,93.49
ㅣ_혀,ㄸ_혀,tongue,Posterior_3,291,38,319,133,99.04
ㅣ_혀,ㄸ_혀,tongue,Posterior_4,153,142,196,161,47.01
ㅣ_혀,ㄸ_혀,tongue,Posterior_5,166,120,195,153,43.93
ㅣ_혀,ㄸ_혀,tongue,Inferior_1,165,100,182,152,54.71
ㅣ_혀,ㄸ_혀,tongue,Inferior_2,148,92,154,147,55.33
ㅣ_혀,ㄸ_혀,tongue,Inferior_3,135,85,130,137,52.24
ㅣ_혀,ㄸ_혀,tongue,Inferior_4,111,77,103,126,49.65
ㅣ_혀,ㄸ_혀,tongue,Inferior_5,71,97,78,104,9.9
ㅣ_혀,ㅌ_혀,tongue,Tongue_Tip,45,88,69,71,29.41
ㅣ_혀,ㅌ_혀,tongue,Superior_1,51,71,91,73,40.05
ㅣ_혀,ㅌ_혀,tongue,Superior_2,65,60,104,83,45.28
ㅣ_혀,ㅌ_혀,tongue,Superior_3,81,46,125,91,62.94
ㅣ_혀,ㅌ_혀,tongue,Superior_4,98,37,148,97,78.1
ㅣ_혀,ㅌ_혀,tongue,Superior_5,112,28,175,94,91.24
ㅣ_혀,ㅌ_혀,tongue,Superior_6,128,19,198,87,97.59
ㅣ_혀,ㅌ_혀,tongue,Superior_7,150,14,223,79,97.74
ㅣ_혀,ㅌ_혀,tongue,Superior_8,173,8,249,71,98.72
ㅣ_혀,ㅌ_혀,tongue,Superior_9,193,11,271,69,97.2
ㅣ_혀,ㅌ_혀,tongue,Superior_10,223,15,294,75,92.96
ㅣ_혀,ㅌ_혀,tongue,Posterior_1,247,21,309,91,93.51
ㅣ_혀,ㅌ_혀,tongue,Posterior_2,265,29,315,108,93.49
ㅣ_혀,ㅌ_혀,tongue,Posterior_3,291,38,319,133,99.04
ㅣ_혀,ㅌ_혀,tongue,Posterior_4,153,142,196,161,47.01
ㅣ_혀,ㅌ_혀,tongue,Posterior_5,166,120,195,153,43.93
ㅣ_혀,ㅌ_혀,tongue,Inferior_1,165,100,182,152,54.71
ㅣ_혀,ㅌ_혀,tongue,Inferior_2,148,92,154,147,55.33
ㅣ_혀,ㅌ_혀,tongue,Inferior_3,135,85,130,137,52.24
ㅣ_혀,ㅌ_혀,tongue,Inferior_4,111,77,103,126,49.65
ㅣ_혀,ㅌ_혀,tongue,Inferior_5,71,97,78,104,9.9
ㅣ_혀,ㅎ_혀,tongue,Tongue_Tip,45,88,87,114,49.4
ㅣ_혀,ㅎ_혀,tongue,Superior_1,51,71,88,95,44.1
ㅣ_혀,ㅎ_혀,tongue,Superior_2,65,60,94,77,33.62
ㅣ_혀,ㅎ_혀,tongue,Superior_3,81,46,106,55,26.57
ㅣ_혀,ㅎ_혀,tongue,Superior_4,98,37,119,42,21.59
ㅣ_혀,ㅎ_혀,tongue,Superior_5,112,28,142,31,30.15
ㅣ_혀,ㅎ_혀,tongue,Superior_6,128,19,171,22,43.1
ㅣ_혀,ㅎ_혀,tongue,Superior_7,150,14,201,29,53.16
ㅣ_혀,ㅎ_혀,tongue,Superior_8,173,8,217,41,55.0
ㅣ_혀,ㅎ_혀,tongue,Superior_9,193,11,233,56,60.21
ㅣ_혀,ㅎ_혀,tongue,Superior_10,223,15,246,70,59.62
ㅣ_혀,ㅎ_혀,tongue,Posterior_1,247,21,252,82,61.2
ㅣ_혀,ㅎ_혀,tongue,Posterior_2,265,29,265,107,78.0
ㅣ_혀,ㅎ_혀,tongue,Posterior_3,291,38,285,148,110.16
ㅣ_혀,ㅎ_혀,tongue,Posterior_4,153,142,127,162,32.8
ㅣ_혀,ㅎ_혀,tongue,Posterior_5,166,120,131,143,41.88
ㅣ_혀,ㅎ_혀,tongue,Inferior_1,165,100,130,121,40.82
ㅣ_혀,ㅎ_혀,tongue,Inferior_2,148,92,128,109,26.25
ㅣ_혀,ㅎ_혀,tongue,Inferior_3,135,85,124,110,27.31
ㅣ_혀,ㅎ_혀,tongue,Inferior_4,111,77,116,121,44.28
ㅣ_혀,ㅎ_혀,tongue,Inferior_5,71,97,105,125,44.05
ㅡ_입,ㅏ_입,mouth,Left_Corner_1,17,75,26,63,15.0
ㅡ_입,ㅏ_입,mouth,Upper_1,28,72,31,53,19.24
ㅡ_입,ㅏ_입,mouth,Upper_2,43,68,42,46,22.02
ㅡ_입,ㅏ_입,mouth,Upper_3,59,62,57,39,23.09
ㅡ_입,ㅏ_입,mouth,Upper_4,75,60,70,34,26.48
ㅡ_입,ㅏ_입,mouth,Upper_5,87,57,86,36,21.02
ㅡ_입,ㅏ_입,mouth,Upper_6,105,57,100,38,19.65
ㅡ_입,ㅏ_입,mouth,Upper_7,118,58,114,36,22.36
ㅡ_입,ㅏ_입,mouth,Upper_8,133,60,134,38,22.02
ㅡ_입,ㅏ_입,mouth,Upper_9,149,64,150,40,24.02
ㅡ_입,ㅏ_입,mouth,Upper_10,165,68,162,48,20.22
ㅡ_입,ㅏ_입,mouth,Right_Corner_1,179,74,177,60,14.14
ㅡ_입,ㅏ_입,mouth,Lower_1,165,80,172,76,8.06
ㅡ_입,ㅏ_입,mouth,Lower_2,149,82,163,86,14.56
ㅡ_입,ㅏ_입,mouth,Lower_3,133,88,151,99,21.1
ㅡ_입,ㅏ_입,mouth,Lower_4,118,90,135,109,25.5
ㅡ_입,ㅏ_입,mouth,Lower_5,102,89,115,111,25.55
ㅡ_입,ㅏ_입,mouth,Lower_6,89,90,97,111,22.47
ㅡ_입,ㅏ_입,mouth,Lower_7,75,89,79,110,21.38
ㅡ_입,ㅏ_입,mouth,Lower_8,59,87,65,105,18.97
ㅡ_입,ㅏ_입,mouth,Lower_9,45,85,47,92,7.28
ㅡ_입,ㅏ_입,mouth,Lower_10,32,81,33,77,4.12
ㅡ_입,ㅔ_입,mouth,Left_Corner_1,17,75,18,49,26.02
ㅡ_입,ㅔ_입,mouth,Upper_1,28,72,33,50,22.56
ㅡ_입,ㅔ_입,mouth,Upper_2,43,68,45,50,18.11
ㅡ_입,ㅔ_입,mouth,Upper_3,59,62,60,50,12.04
ㅡ_입,ㅔ_입,mouth,Upper_4,75,60,79,52,8.94
ㅡ_입,ㅔ_입,mouth,Upper_5,87,57,94,53,8.06
ㅡ_입,ㅔ_입,mouth,Upper_6,105,57,107,53,4.47
ㅡ_입,ㅔ_입,mouth,Upper_7,118,58,122,52,7.21
ㅡ_입,ㅔ_입,mouth,Upper_8,133,60,137,52,8.94
ㅡ_입,ㅔ_입,mouth,Upper_9,149,64,150,52,12.04
ㅡ_입,ㅔ_입,mouth,Upper_10,165,68,169,50,18.44
ㅡ_입,ㅔ_입,mouth,Right_Corner_1,179,74,185,50,24.74
ㅡ_입,ㅔ_입,mouth,Lower_1,165,80,177,64,20.0
ㅡ_입,ㅔ_입,mouth,Lower_2,149,82,161,77,13.0
ㅡ_입,ㅔ_입,mouth,Lower_3,133,88,143,90,10.2
ㅡ_입,ㅔ_입,mouth,Lower_4,118,90,128,95,11.18
ㅡ_입,ㅔ_입,mouth,Lower_5,102,89,107,98,10.3
ㅡ_입,ㅔ_입,mouth,Lower_6,89,90,95,98,10.0
ㅡ_입,ㅔ_입,mouth,Lower_7,75,89,77,95,6.32
ㅡ_입,ㅔ_입,mouth,Lower_8,59,87,59,90,3.0
ㅡ_입,ㅔ_입,mouth,Lower_9,45,85,41,78,8.06
ㅡ_입,ㅔ_입,mouth,Lower_10,32,81,28,66,15.52
ㅡ_입,ㅐ_입,mouth,Left_Corner_1,17,75,18,49,26.02
ㅡ_입,ㅐ_입,mouth,Upper_1,28,72,33,50,22.56
ㅡ_입,ㅐ_입,mouth,Upper_2,43,68,45,50,18.11
ㅡ_입,ㅐ_입,mouth,Upper_3,59,62,60,50,12.04
ㅡ_입,ㅐ_입,mouth,Upper_4,75,60,79,52,8.94
ㅡ_입,ㅐ_입,mouth,Upper_5,87,57,94,53,8.06
ㅡ_입,ㅐ_입,mouth,Upper_6,105,57,107,53,4.47
ㅡ_입,ㅐ_입,mouth,Upper_7,118,58,122,52,7.21
ㅡ_입,ㅐ_입,mouth,Upper_8,133,60,137,52,8.94
ㅡ_입,ㅐ_입,mouth,Upper_9,149,64,150,52,12.04
ㅡ_입,ㅐ_입,mouth,Upper_10,165,68,169,50,18.44
ㅡ_입,ㅐ_입,mouth,Right_Corner_1,179,74,185,50,24.74
ㅡ_입,ㅐ_입,mouth,Lower_1,165,80,177,64,20.0
ㅡ_입,ㅐ_입,mouth,Lower_2,149,82,161,77,13.0
ㅡ_입,ㅐ_입,mouth,Lower_3,133,88,143,90,10.2
ㅡ_입,ㅐ_입,mouth,Lower_4,118,90,128,95,11.18
ㅡ_입,ㅐ_입,mouth,Lower_5,102,89,107,98,10.3
ㅡ_입,ㅐ_입,mouth,Lower_6,89,90,95,98,10.0
ㅡ_입,ㅐ_입,mouth,Lower_7,75,89,77,95,6.32
ㅡ_입,ㅐ_입,mouth,Lower_8,59,87,59,90,3.0
ㅡ_입,ㅐ_입,mouth,Lower_9,45,85,41,78,8.06
ㅡ_입,ㅐ_입,mouth,Lower_10,32,81,28,66,15.52
ㅡ_입,ㅓ_입,mouth,Left_Corner_1,17,75,44,77,27.07
ㅡ_입,ㅓ_입,mouth,Upper_1,28,72,54,76,26.31
ㅡ_입,ㅓ_입,mouth,Upper_2,43,68,63,63,20.62
ㅡ_입,ㅓ_입,mouth,Upper_3,59,62,73,57,14.87
ㅡ_입,ㅓ_입,mouth,Upper_4,75,60,90,54,16.16
ㅡ_입,ㅓ_입,mouth,Upper_5,87,57,101,52,14.87
