from_phoneme,to_phoneme,anatomy,point_name,from_x,from_y,to_x,to_y,distance
ㅇ_혀,ㅂ_혀,tongue,Superior_7,201,29,218,61,36.24
ㅇ_혀,ㅂ_혀,tongue,Superior_8,217,41,247,61,36.06
ㅇ_혀,ㅂ_혀,tongue,Superior_9,233,56,271,66,39.29
ㅇ_혀,ㅂ_혀,tongue,Superior_10,246,70,287,75,41.3
ㅇ_혀,ㅂ_혀,tongue,Posterior_1,252,82,302,94,51.42
ㅇ_혀,ㅂ_혀,tongue,Posterior_2,265,107,312,113,47.38
ㅇ_혀,ㅂ_혀,tongue,Posterior_3,285,148,315,129,35.51
ㅇ_혀,ㅂ_혀,tongue,Posterior_4,127,162,158,163,31.02
ㅇ_혀,ㅂ_혀,tongue,Posterior_5,131,143,168,141,37.05
ㅇ_혀,ㅂ_혀,tongue,Inferior_1,130,121,178,114,48.51
ㅇ_혀,ㅂ_혀,tongue,Inferior_2,128,109,154,116,26.93
ㅇ_혀,ㅂ_혀,tongue,Inferior_3,124,110,131,119,11.4
ㅇ_혀,ㅂ_혀,tongue,Inferior_4,116,121,108,119,8.25
ㅇ_혀,ㅂ_혀,tongue,Inferior_5,105,125,77,116,29.41
ㅇ_혀,ㅃ_혀,tongue,Tongue_Tip,87,114,43,106,44.72
ㅇ_혀,ㅃ_혀,tongue,Superior_1,88,95,60,91,28.28
ㅇ_혀,ㅃ_혀,tongue,Superior_2,94,77,89,88,12.08
ㅇ_혀,ㅃ_혀,tongue,Superior_3,106,55,116,83,29.73
ㅇ_혀,ㅃ_혀,tongue,Superior_4,119,42,138,78,40.71
ㅇ_혀,ㅃ_혀,tongue,Superior_5,142,31,162,72,45.62
ㅇ_혀,ㅃ_혀,tongue,Superior_6,171,22,185,67,47.13
ㅇ_혀,ㅃ_혀,tongue,Superior_7,201,29,218,61,36.24
ㅇ_혀,ㅃ_혀,tongue,Superior_8,217,41,247,61,36.06
ㅇ_혀,ㅃ_혀,tongue,Superior_9,233,56,271,66,39.29
ㅇ_혀,ㅃ_혀,tongue,Superior_10,246,70,287,75,41.3
ㅇ_혀,ㅃ_혀,tongue,Posterior_1,252,82,302,94,51.42
ㅇ_혀,ㅃ_혀,tongue,Posterior_2,265,107,312,113,47.38
ㅇ_혀,ㅃ_혀,tongue,Posterior_3,285,148,315,129,35.51
ㅇ_혀,ㅃ_혀,tongue,Posterior_4,127,162,158,163,31.02
ㅇ_혀,ㅃ_혀,tongue,Posterior_5,131,143,168,141,37.05
ㅇ_혀,ㅃ_혀,tongue,Inferior_1,130,121,178,114,48.51
ㅇ_혀,ㅃ_혀,tongue,Inferior_2,128,109,154,116,26.93
ㅇ_혀,ㅃ_혀,tongue,Inferior_3,124,110,131,119,11.4
ㅇ_혀,ㅃ_혀,tongue,Inferior_4,116,121,108,119,8.25
ㅇ_혀,ㅃ_혀,tongue,Inferior_5,105,125,77,116,29.41
ㅇ_혀,ㅍ_혀,tongue,Tongue_Tip,87,114,43,106,44.72
ㅇ_혀,ㅍ_혀,tongue,Superior_1,88,95,60,91,28.28
ㅇ_혀,ㅍ_혀,tongue,Superior_2,94,77,89,88,12.08
ㅇ_혀,ㅍ_혀,tongue,Superior_3,106,55,116,83,29.73
ㅇ_혀,ㅍ_혀,tongue,Superior_4,119,42,138,78,40.71
ㅇ_혀,ㅍ_혀,tongue,Superior_5,142,31,162,72,45.62
ㅇ_혀,ㅍ_혀,tongue,Superior_6,171,22,185,67,47.13
ㅇ_혀,ㅍ_혀,tongue,Superior_7,201,29,218,61,36.24
ㅇ_혀,ㅍ_혀,tongue,Superior_8,217,41,247,61,36.06
ㅇ_혀,ㅍ_혀,tongue,Superior_9,233,56,271,66,39.29
ㅇ_혀,ㅍ_혀,tongue,Superior_10,246,70,287,75,41.3
ㅇ_혀,ㅍ_혀,tongue,Posterior_1,252,82,302,94,51.42
ㅇ_혀,ㅍ_혀,tongue,Posterior_2,265,107,312,113,47.38
ㅇ_혀,ㅍ_혀,tongue,Posterior_3,285,148,315,129,35.51
ㅇ_혀,ㅍ_혀,tongue,Posterior_4,127,162,158,163,31.02
ㅇ_혀,ㅍ_혀,tongue,Posterior_5,131,143,168,141,37.05
ㅇ_혀,ㅍ_혀,tongue,Inferior_1,130,121,178,114,48.51
ㅇ_혀,ㅍ_혀,tongue,Inferior_2,128,109,154,116,26.93
ㅇ_혀,ㅍ_혀,tongue,Inferior_3,124,110,131,119,11.4
ㅇ_혀,ㅍ_혀,tongue,Inferior_4,116,121,108,119,8.25
ㅇ_혀,ㅍ_혀,tongue,Inferior_5,105,125,77,116,29.41
ㅇ_혀,ㅅ_혀,tongue,Tongue_Tip,87,114,48,93,44.29
ㅇ_혀,ㅅ_혀,tongue,Superior_1,88,95,58,80,33.54
ㅇ_혀,ㅅ_혀,tongue,Superior_2,94,77,79,84,16.55
ㅇ_혀,ㅅ_혀,tongue,Superior_3,106,55,100,87,32.56
ㅇ_혀,ㅅ_혀,tongue,Superior_4,119,42,125,84,42.43
ㅇ_혀,ㅅ_혀,tongue,Superior_5,142,31,150,74,43.74
ㅇ_혀,ㅅ_혀,tongue,Superior_6,171,22,173,67,45.04
ㅇ_혀,ㅅ_혀,tongue,Superior_7,201,29,194,64,35.69
ㅇ_혀,ㅅ_혀,tongue,Superior_8,217,41,219,61,20.1
ㅇ_혀,ㅅ_혀,tongue,Superior_9,233,56,243,63,12.21
ㅇ_혀,ㅅ_혀,tongue,Superior_10,246,70,264,69,18.03
ㅇ_혀,ㅅ_혀,tongue,Posterior_1,252,82,286,79,34.13
ㅇ_혀,ㅅ_혀,tongue,Posterior_2,265,107,300,92,38.08
ㅇ_혀,ㅅ_혀,tongue,Posterior_3,285,148,311,112,44.41
ㅇ_혀,ㅅ_혀,tongue,Posterior_4,127,162,158,157,31.4
ㅇ_혀,ㅅ_혀,tongue,Posterior_5,131,143,163,144,32.02
ㅇ_혀,ㅅ_혀,tongue,Inferior_1,130,121,159,138,33.62
ㅇ_혀,ㅅ_혀,tongue,Inferior_2,128,109,135,139,30.81
ㅇ_혀,ㅅ_혀,tongue,Inferior_3,124,110,112,138,30.46
ㅇ_혀,ㅅ_혀,tongue,Inferior_4,116,121,86,129,31.05
ㅇ_혀,ㅅ_혀,tongue,Inferior_5,105,125,63,115,43.17
ㅇ_혀,ㅆ_혀,tongue,Tongue_Tip,87,114,48,93,44.29
ㅇ_혀,ㅆ_혀,tongue,Superior_1,88,95,58,80,33.54
ㅇ_혀,ㅆ_혀,tongue,Superior_2,94,77,79,84,16.55
ㅇ_혀,ㅆ_혀,tongue,Superior_3,106,55,100,87,32.56
ㅇ_혀,ㅆ_혀,tongue,Superior_4,119,42,125,84,42.43
ㅇ_혀,ㅆ_혀,tongue,Superior_5,142,31,150,74,43.74
ㅇ_혀,ㅆ_혀,tongue,Superior_6,171,22,173,67,45.04
ㅇ_혀,ㅆ_혀,tongue,Superior_7,201,29,194,64,35.69
ㅇ_혀,ㅆ_혀,tongue,Superior_8,217,41,219,61,20.1
ㅇ_혀,ㅆ_혀,tongue,Superior_9,233,56,243,63,12.21
ㅇ_혀,ㅆ_혀,tongue,Superior_10,246,70,264,69,18.03
ㅇ_혀,ㅆ_혀,tongue,Posterior_1,252,82,286,79,34.13
ㅇ_혀,ㅆ_혀,tongue,Posterior_2,265,107,300,92,38.08
ㅇ_혀,ㅆ_혀,tongue,Posterior_3,285,148,311,112,44.41
ㅇ_혀,ㅆ_혀,tongue,Posterior_4,127,162,158,157,31.4
ㅇ_혀,ㅆ_혀,tongue,Posterior_5,131,143,163,144,32.02
ㅇ_혀,ㅆ_혀,tongue,Inferior_1,130,121,159,138,33.62
ㅇ_혀,ㅆ_혀,tongue,Inferior_2,128,109,135,139,30.81
ㅇ_혀,ㅆ_혀,tongue,Inferior_3,124,110,112,138,30.46
ㅇ_혀,ㅆ_혀,tongue,Inferior_4,116,121,86,129,31.05
ㅇ_혀,ㅆ_혀,tongue,Inferior_5,105,125,63,115,43.17
ㅇ_혀,ㅅ_경구개_혀,tongue,Tongue_Tip,87,114,51,103,37.64
ㅇ_혀,ㅅ_경구개_혀,tongue,Superior_1,88,95,57,88,31.78
ㅇ_혀,ㅅ_경구개_혀,tongue,Superior_2,94,77,73,73,21.38
ㅇ_혀,ㅅ_경구개_혀,tongue,Superior_3,106,55,93,60,13.93
ㅇ_혀,ㅅ_경구개_혀,tongue,Superior_4,119,42,110,54,15.0
ㅇ_혀,ㅅ_경구개_혀,tongue,Superior_5,142,31,132,49,20.59
ㅇ_혀,ㅅ_경구개_혀,tongue,Superior_6,171,22,155,47,29.68
ㅇ_혀,ㅅ_경구개_혀,tongue,Superior_7,201,29,175,47,31.62
ㅇ_혀,ㅅ_경구개_혀,tongue,Superior_8,217,41,203,49,16.12
ㅇ_혀,ㅅ_경구개_혀,tongue,Superior_9,233,56,222,54,11.18
ㅇ_혀,ㅅ_경구개_혀,tongue,Superior_10,246,70,247,66,4.12
ㅇ_혀,ㅅ_경구개_혀,tongue,Posterior_1,252,82,271,80,19.1
ㅇ_혀,ㅅ_경구개_혀,tongue,Posterior_2,265,107,288,95,25.94
ㅇ_혀,ㅅ_경구개_혀,tongue,Posterior_3,285,148,301,107,44.01
ㅇ_혀,ㅅ_경구개_혀,tongue,Posterior_4,127,162,159,163,32.02
ㅇ_혀,ㅅ_경구개_혀,tongue,Posterior_5,131,143,164,143,33.0
ㅇ_혀,ㅅ_경구개_혀,tongue,Inferior_1,130,121,167,115,37.48
ㅇ_혀,ㅅ_경구개_혀,tongue,Inferior_2,128,109,148,104,20.62
ㅇ_혀,ㅅ_경구개_혀,tongue,Inferior_3,124,110,130,98,13.42
ㅇ_혀,ㅅ_경구개_혀,tongue,Inferior_4,116,121,109,98,24.04
ㅇ_혀,ㅅ_경구개_혀,tongue,Inferior_5,105,125,82,106,29.83
ㅇ_혀,ㅆ_경구개_혀,tongue,Tongue_Tip,87,114,51,103,37.64
ㅇ_혀,ㅆ_경구개_혀,tongue,Superior_1,88,95,57,88,31.78
ㅇ_혀,ㅆ_경구개_혀,tongue,Superior_2,94,77,73,73,21.38
ㅇ_혀,ㅆ_경구개_혀,tongue,Superior_3,106,55,93,60,13.93
ㅇ_혀,ㅆ_경구개_혀,tongue,Superior_4,119,42,110,54,15.0
ㅇ_혀,ㅆ_경구개_혀,tongue,Superior_5,142,31,132,49,20.59
ㅇ_혀,ㅆ_경구개_혀,tongue,Superior_6,171,22,155,47,29.68
ㅇ_혀,ㅆ_경구개_혀,tongue,Superior_7,201,29,175,47,31.62
ㅇ_혀,ㅆ_경구개_혀,tongue,Superior_8,217,41,203,49,16.12
ㅇ_혀,ㅆ_경구개_혀,tongue,Superior_9,233,56,222,54,11.18
ㅇ_혀,ㅆ_경구개_혀,tongue,Superior_10,246,70,247,66,4.12
ㅇ_혀,ㅆ_경구개_혀,tongue,Posterior_1,252,82,271,80,19.1
ㅇ_혀,ㅆ_경구개_혀,tongue,Posterior_2,265,107,288,95,25.94
ㅇ_혀,ㅆ_경구개_혀,tongue,Posterior_3,285,148,301,107,44.01
ㅇ_혀,ㅆ_경구개_혀,tongue,Posterior_4,127,162,159,163,32.02
ㅇ_혀,ㅆ_경구개_혀,tongue,Posterior_5,131,143,164,143,33.0
ㅇ_혀,ㅆ_경구개_혀,tongue,Inferior_1,130,121,167,115,37.48
ㅇ_혀,ㅆ_경구개_혀,tongue,Inferior_2,128,109,148,104,20.62
ㅇ_혀,ㅆ_경구개_혀,tongue,Inferior_3,124,110,130,98,13.42
ㅇ_혀,ㅆ_경구개_혀,tongue,Inferior_4,116,121,109,98,24.04
ㅇ_혀,ㅆ_경구개_혀,tongue,Inferior_5,105,125,82,106,29.83
ㅇ_혀,ㄴ_혀,tongue,Tongue_Tip,87,114,69,71,46.62
ㅇ_혀,ㄴ_혀,tongue,Superior_1,88,95,91,73,22.2
ㅇ_혀,ㄴ_혀,tongue,Superior_2,94,77,104,83,11.66
ㅇ_혀,ㄴ_혀,tongue,Superior_3,106,55,125,91,40.71
ㅇ_혀,ㄴ_혀,tongue,Superior_4,119,42,148,97,62.18
ㅇ_혀,ㄴ_혀,tongue,Superior_5,142,31,175,94,71.12
ㅇ_혀,ㄴ_혀,tongue,Superior_6,171,22,198,87,70.38
ㅇ_혀,ㄴ_혀,tongue,Superior_7,201,29,223,79,54.63
ㅇ_혀,ㄴ_혀,tongue,Superior_8,217,41,249,71,43.86
ㅇ_혀,ㄴ_혀,tongue,Superior_9,233,56,271,69,40.16
ㅇ_혀,ㄴ_혀,tongue,Superior_10,246,70,294,75,48.26
ㅇ_혀,ㄴ_혀,tongue,Posterior_1,252,82,309,91,57.71
ㅇ_혀,ㄴ_혀,tongue,Posterior_2,265,107,315,108,50.01
ㅇ_혀,ㄴ_혀,tongue,Posterior_3,285,148,319,133,37.16
ㅇ_혀,ㄴ_혀,tongue,Posterior_4,127,162,196,161,69.01
ㅇ_혀,ㄴ_혀,tongue,Posterior_5,131,143,195,153,64.78
ㅇ_혀,ㄴ_혀,tongue,Inferior_1,130,121,182,152,60.54
ㅇ_혀,ㄴ_혀,tongue,Inferior_2,128,109,154,147,46.04
ㅇ_혀,ㄴ_혀,tongue,Inferior_3,124,110,130,137,27.66
ㅇ_혀,ㄴ_혀,tongue,Inferior_4,116,121,103,126,13.93
ㅇ_혀,ㄴ_혀,tongue,Inferior_5,105,125,78,104,34.21
ㅇ_혀,ㄷ_혀,tongue,Tongue_Tip,87,114,69,71,46.62
ㅇ_혀,ㄷ_혀,tongue,Superior_1,88,95,91,73,22.2
ㅇ_혀,ㄷ_혀,tongue,Superior_2,94,77,104,83,11.66
ㅇ_혀,ㄷ_혀,tongue,Superior_3,106,55,125,91,40.71
ㅇ_혀,ㄷ_혀,tongue,Superior_4,119,42,148,97,62.18
ㅇ_혀,ㄷ_혀,tongue,Superior_5,142,31,175,94,71.12
ㅇ_혀,ㄷ_혀,tongue,Superior_6,171,22,198,87,70.38
ㅇ_혀,ㄷ_혀,tongue,Superior_7,201,29,223,79,54.63
ㅇ_혀,ㄷ_혀,tongue,Superior_8,217,41,249,71,43.86
ㅇ_혀,ㄷ_혀,tongue,Superior_9,233,56,271,69,40.16
ㅇ_혀,ㄷ_혀,tongue,Superior_10,246,70,294,75,48.26
ㅇ_혀,ㄷ_혀,tongue,Posterior_1,252,82,309,91,57.71
ㅇ_혀,ㄷ_혀,tongue,Posterior_2,265,107,315,108,50.01
ㅇ_혀,ㄷ_혀,tongue,Posterior_3,285,148,319,133,37.16
ㅇ_혀,ㄷ_혀,tongue,Posterior_4,127,162,196,161,69.01
ㅇ_혀,ㄷ_혀,tongue,Posterior_5,131,143,195,153,64.78
ㅇ_혀,ㄷ_혀,tongue,Inferior_1,130,121,182,152,60.54
ㅇ_혀,ㄷ_혀,tongue,Inferior_2,128,109,154,147,46.04
ㅇ_혀,ㄷ_혀,tongue,Inferior_3,124,110,130,137,27.66
ㅇ_혀,ㄷ_혀,tongue,Inferior_4,116,121,103,126,13.93
ㅇ_혀,ㄷ_혀,tongue,Inferior_5,105,125,78,104,34.21
ㅇ_혀,ㄸ_혀,tongue,Tongue_Tip,87,114,69,71,46.62
ㅇ_혀,ㄸ_혀,tongue,Superior_1,88,95,91,73,22.2
ㅇ_혀,ㄸ_혀,tongue,Superior_2,94,77,104,83,11.66
ㅇ_혀,ㄸ_혀,tongue,Superior_3,106,55,125,91,40.71
ㅇ_혀,ㄸ_혀,tongue,Superior_4,119,42,148,97,62.18
ㅇ_혀,ㄸ_혀,tongue,Superior_5,142,31,175,94,71.12
ㅇ_혀,ㄸ_혀,tongue,Superior_6,171,22,198,87,70.38
ㅇ_혀,ㄸ_혀,tongue,Superior_7,201,29,223,79,54.63
ㅇ_혀,ㄸ_혀,tongue,Superior_8,217,41,249,71,43.86
ㅇ_혀,ㄸ_혀,tongue,Superior_9,233,56,271,69,40.16
ㅇ_혀,ㄸ_혀,tongue,Superior_10,246,70,294,75,48.26
ㅇ_혀,ㄸ_혀,tongue,Posterior_1,252,82,309,91,57.71
ㅇ_혀,ㄸ_혀,tongue,Posterior_2,265,107,315,108,50.01
ㅇ_혀,ㄸ_혀,tongue,Posterior_3,285,148,319,133,37.16
ㅇ_혀,ㄸ_혀,tongue,Posterior_4,127,162,196,161,69.01
ㅇ_혀,ㄸ_혀,tongue,Posterior_5,131,143,195,153,64.78
ㅇ_혀,ㄸ_혀,tongue,Inferior_1,130,121,182,152,60.54
ㅇ_혀,ㄸ_혀,tongue,Inferior_2,128,109,154,147,46.04
ㅇ_혀,ㄸ_혀,tongue,Inferior_3,124,110,130,137,27.66
ㅇ_혀,ㄸ_혀,tongue,Inferior_4,116,121,103,126,13.93
ㅇ_혀,ㄸ_혀,tongue,Inferior_5,105,125,78,104,34.21
ㅇ_혀,ㅌ_혀,tongue,Tongue_Tip,87,114,69,71,46.62
ㅇ_혀,ㅌ_혀,tongue,Superior_1,88,95,91,73,22.2
ㅇ_혀,ㅌ_혀,tongue,Superior_2,94,77,104,83,11.66
ㅇ_혀,ㅌ_혀,tongue,Superior_3,106,55,125,91,40.71
ㅇ_혀,ㅌ_혀,tongue,Superior_4,119,42,148,97,62.18
ㅇ_혀,ㅌ_혀,tongue,Superior_5,142,31,175,94,71.12
ㅇ_혀,ㅌ_혀,tongue,Superior_6,171,22,198,87,70.38
ㅇ_혀,ㅌ_혀,tongue,Superior_7,201,29,223,79,54.63
ㅇ_혀,ㅌ_혀,tongue,Superior_8,217,41,249,71,43.86
ㅇ_혀,ㅌ_혀,tongue,Superior_9,233,56,271,69,40.16
ㅇ_혀,ㅌ_혀,tongue,Superior_10,246,70,294,75,48.26
ㅇ_혀,ㅌ_혀,tongue,Posterior_1,252,82,309,91,57.71
ㅇ_혀,ㅌ_혀,tongue,Posterior_2,265,107,315,108,50.01
ㅇ_혀,ㅌ_혀,tongue,Posterior_3,285,148,319,133,37.16
ㅇ_혀,ㅌ_혀,tongue,Posterior_4,127,162,196,161,69.01
ㅇ_혀,ㅌ_혀,tongue,Posterior_5,131,143,195,153,64.78
ㅇ_혀,ㅌ_혀,tongue,Inferior_1,130,121,182,152,60.54
ㅇ_혀,ㅌ_혀,tongue,Inferior_2,128,109,154,147,46.04
ㅇ_혀,ㅌ_혀,tongue,Inferior_3,124,110,130,137,27.66
ㅇ_혀,ㅌ_혀,tongue,Inferior_4,116,121,103,126,13.93
ㅇ_혀,ㅌ_혀,tongue,Inferior_5,105,125,78,104,34.21
ㅇ_혀,ㅎ_혀,tongue,Tongue_Tip,87,114,87,114,0.0
ㅇ_혀,ㅎ_혀,tongue,Superior_1,88,95,88,95,0.0
ㅇ_혀,ㅎ_혀,tongue,Superior_2,94,77,94,77,0.0
ㅇ_혀,ㅎ_혀,tongue,Superior_3,106,55,106,55,0.0
ㅇ_혀,ㅎ_혀,tongue,Superior_4,119,42,119,42,0.0
ㅇ_혀,ㅎ_혀,tongue,Superior_5,142,31,142,31,0.0
ㅇ_혀,ㅎ_혀,tongue,Superior_6,171,22,171,22,0.0
ㅇ_혀,ㅎ_혀,tongue,Superior_7,201,29,201,29,0.0
ㅇ_혀,ㅎ_혀,tongue,Superior_8,217,41,217,41,0.0
ㅇ_혀,ㅎ_혀,tongue,Superior_9,233,56,233,56,0.0
ㅇ_혀,ㅎ_혀,tongue,Superior_10,246,70,246,70,0.0
ㅇ_혀,ㅎ_혀,tongue,Posterior_1,252,82,252,82,0.0
ㅇ_혀,ㅎ_혀,tongue,Posterior_2,265,107,265,107,0.0
ㅇ_혀,ㅎ_혀,tongue,Posterior_3,285,148,285,148,0.0
ㅇ_혀,ㅎ_혀,tongue,Posterior_4,127,162,127,162,0.0
ㅇ_혀,ㅎ_혀,tongue,Posterior_5,131,143,131,143,0.0
ㅇ_혀,ㅎ_혀,tongue,Inferior_1,130,121,130,121,0.0
ㅇ_혀,ㅎ_혀,tongue,Inferior_2,128,109,128,109,0.0
ㅇ_혀,ㅎ_혀,tongue,Inferior_3,124,110,124,110,0.0
ㅇ_혀,ㅎ_혀,tongue,Inferior_4,116,121,116,121,0.0
ㅇ_혀,ㅎ_혀,tongue,Inferior_5,105,125,105,125,0.0
ㄹ_혀,ㅏ_혀,tongue,Tongue_Tip,74,63,70,118,55.15
ㄹ_혀,ㅏ_혀,tongue,Superior_1,83,75,73,101,27.86
ㄹ_혀,ㅏ_혀,tongue,Superior_2,95,85,88,93,10.63
ㄹ_혀,ㅏ_혀,tongue,Superior_3,112,92,109,83,9.49
ㄹ_혀,ㅏ_혀,tongue,Superior_4,132,91,131,74,17.03
ㄹ_혀,ㅏ_혀,tongue,Superior_5,150,89,149,66,23.02
ㄹ_혀,ㅏ_혀,tongue,Superior_6,178,81,172,54,27.66
ㄹ_혀,ㅏ_혀,tongue,Superior_7,202,73,188,44,32.2
ㄹ_혀,ㅏ_혀,tongue,Superior_8,228,68,205,36,39.41
ㄹ_혀,ㅏ_혀,tongue,Superior_9,256,63,229,30,42.64
ㄹ_혀,ㅏ_혀,tongue,Superior_10,282,65,255,34,41.11
ㄹ_혀,ㅏ_혀,tongue,Posterior_1,302,79,276,42,45.22
ㄹ_혀,ㅏ_혀,tongue,Posterior_2,315,95,297,58,41.15
ㄹ_혀,ㅏ_혀,tongue,Posterior_3,319,118,306,80,40.16
ㄹ_혀,ㅏ_혀,tongue,Posterior_4,157,159,201,145,46.17
ㄹ_혀,ㅏ_혀,tongue,Posterior_5,144,151,201,123,63.51
ㄹ_혀,ㅏ_혀,tongue,Inferior_1,122,144,203,98,93.15
ㄹ_혀,ㅏ_혀,tongue,Inferior_2,102,136,185,106,88.26
ㄹ_혀,ㅏ_혀,tongue,Inferior_3,85,126,156,116,71.7
ㄹ_혀,ㅏ_혀,tongue,Inferior_4,66,107,131,124,67.19
ㄹ_혀,ㅏ_혀,tongue,Inferior_5,54,83,103,125,64.54
ㄹ_혀,ㅔ_혀,tongue,Tongue_Tip,74,63,46,96,43.28
ㄹ_혀,ㅔ_혀,tongue,Superior_1,83,75,52,78,31.14
ㄹ_혀,ㅔ_혀,tongue,Superior_2,95,85,62,64,39.12
ㄹ_혀,ㅔ_혀,tongue,Superior_3,112,92,77,56,50.21
ㄹ_혀,ㅔ_혀,tongue,Superior_4,132,91,99,47,55.0
ㄹ_혀,ㅔ_혀,tongue,Superior_5,150,89,121,40,56.94
ㄹ_혀,ㅔ_혀,tongue,Superior_6,178,81,145,38,54.2
ㄹ_혀,ㅔ_혀,tongue,Superior_7,202,73,169,39,47.38
ㄹ_혀,ㅔ_혀,tongue,Superior_8,228,68,194,42,42.8
ㄹ_혀,ㅔ_혀,tongue,Superior_9,256,63,217,50,41.11
ㄹ_혀,ㅔ_혀,tongue,Superior_10,282,65,238,57,44.72
ㄹ_혀,ㅔ_혀,tongue,Posterior_1,302,79,261,70,41.98
ㄹ_혀,ㅔ_혀,tongue,Posterior_2,315,95,276,82,41.11
ㄹ_혀,ㅔ_혀,tongue,Posterior_3,319,118,296,102,28.02
ㄹ_혀,ㅔ_혀,tongue,Posterior_4,157,159,151,152,9.22
ㄹ_혀,ㅔ_혀,tongue,Posterior_5,144,151,159,131,25.0
ㄹ_혀,ㅔ_혀,tongue,Inferior_1,122,144,153,107,48.27
ㄹ_혀,ㅔ_혀,tongue,Inferior_2,102,136,131,103,43.93
ㄹ_혀,ㅔ_혀,tongue,Inferior_3,85,126,109,101,34.66
ㄹ_혀,ㅔ_혀,tongue,Inferior_4,66,107,85,107,19.0
ㄹ_혀,ㅔ_혀,tongue,Inferior_5,54,83,57,114,31.14
ㄹ_혀,ㅐ_혀,tongue,Tongue_Tip,74,63,46,96,43.28
ㄹ_혀,ㅐ_혀,tongue,Superior_1,83,75,52,78,31.14
ㄹ_혀,ㅐ_혀,tongue,Superior_2,95,85,62,64,39.12
ㄹ_혀,ㅐ_혀,tongue,Superior_3,112,92,77,56,50.21
ㄹ_혀,ㅐ_혀,tongue,Superior_4,132,91,99,47,55.0
ㄹ_혀,ㅐ_혀,tongue,Superior_5,150,89,121,40,56.94
ㄹ_혀,ㅐ_혀,tongue,Superior_6,178,81,145,38,54.2
ㄹ_혀,ㅐ_혀,tongue,Superior_7,202,73,169,39,47.38
ㄹ_혀,ㅐ_혀,tongue,Superior_8,228,68,194,42,42.8
ㄹ_혀,ㅐ_혀,tongue,Superior_9,256,63,217,50,41.11
ㄹ_혀,ㅐ_혀,tongue,Superior_10,282,65,238,57,44.72
ㄹ_혀,ㅐ_혀,tongue,Posterior_1,302,79,261,70,41.98
ㄹ_혀,ㅐ_혀,tongue,Posterior_2,315,95,276,82,41.11
ㄹ_혀,ㅐ_혀,tongue,Posterior_3,319,118,296,102,28.02
ㄹ_혀,ㅐ_혀,tongue,Posterior_4,157,159,151,152,9.22
ㄹ_혀,ㅐ_혀,tongue,Posterior_5,144,151,159,131,25.0
ㄹ_혀,ㅐ_혀,tongue,Inferior_1,122,144,153,107,48.27
ㄹ_혀,ㅐ_혀,tongue,Inferior_2,102,136,131,103,43.93
ㄹ_혀,ㅐ_혀,tongue,Inferior_3,85,126,109,101,34.66
ㄹ_혀,ㅐ_혀,tongue,Inferior_4,66,107,85,107,19.0
ㄹ_혀,ㅐ_혀,tongue,Inferior_5,54,83,57,114,31.14
ㄹ_혀,ㅓ_혀,tongue,Tongue_Tip,74,63,75,86,23.02
ㄹ_혀,ㅓ_혀,tongue,Superior_1,83,75,79,67,8.94
ㄹ_혀,ㅓ_혀,tongue,Superior_2,95,85,93,57,28.07
ㄹ_혀,ㅓ_혀,tongue,Superior_3,112,92,109,48,44.1
ㄹ_혀,ㅓ_혀,tongue,Superior_4,132,91,133,39,52.01
ㄹ_혀,ㅓ_혀,tongue,Superior_5,150,89,152,37,52.04
ㄹ_혀,ㅓ_혀,tongue,Superior_6,178,81,176,36,45.04
ㄹ_혀,ㅓ_혀,tongue,Superior_7,202,73,198,34,39.2
ㄹ_혀,ㅓ_혀,tongue,Superior_8,228,68,222,33,35.51
ㄹ_혀,ㅓ_혀,tongue,Superior_9,256,63,240,36,31.38
ㄹ_혀,ㅓ_혀,tongue,Superior_10,282,65,260,41,32.56
ㄹ_혀,ㅓ_혀,tongue,Posterior_1,302,79,274,49,41.04
ㄹ_혀,ㅓ_혀,tongue,Posterior_2,315,95,287,62,43.28
ㄹ_혀,ㅓ_혀,tongue,Posterior_3,319,118,302,82,39.81
ㄹ_혀,ㅓ_혀,tongue,Posterior_4,157,159,163,150,10.82
ㄹ_혀,ㅓ_혀,tongue,Posterior_5,144,151,177,130,39.12
ㄹ_혀,ㅓ_혀,tongue,Inferior_1,122,144,173,108,62.43
ㄹ_혀,ㅓ_혀,tongue,Inferior_2,102,136,167,99,74.79
ㄹ_혀,ㅓ_혀,tongue,Inferior_3,85,126,141,92,65.51
ㄹ_혀,ㅓ_혀,tongue,Inferior_4,66,107,113,92,49.34
ㄹ_혀,ㅓ_혀,tongue,Inferior_5,54,83,88,100,38.01
ㄹ_혀,ㅣ_혀,tongue,Tongue_Tip,74,63,45,88,38.29
ㄹ_혀,ㅣ_혀,tongue,Superior_1,83,75,51,71,32.25
ㄹ_혀,ㅣ_혀,tongue,Superior_2,95,85,65,60,39.05
ㄹ_혀,ㅣ_혀,tongue,Superior_3,112,92,81,46,55.47
ㄹ_혀,ㅣ_혀,tongue,Superior_4,132,91,98,37,63.81
ㄹ_혀,ㅣ_혀,tongue,Superior_5,150,89,112,28,71.87
ㄹ_혀,ㅣ_혀,tongue,Superior_6,178,81,128,19,79.65
ㄹ_혀,ㅣ_혀,tongue,Superior_7,202,73,150,14,78.64
ㄹ_혀,ㅣ_혀,tongue,Superior_8,228,68,173,8,81.39
ㄹ_혀,ㅣ_혀,tongue,Superior_9,256,63,193,11,81.69
